Country,Sub-Region,Code,Year,Population,GDP PER CAPITA (USD),GDP PER CAPITA PPP (USD),Area (Km2),Transportation (Mt),Total CO2 Emission including LUCF (Mt),Total CO2 Emission excluding LUCF (Mt),Other Fuel Combustion (Mt),Manufacturing/Construction (Mt),Land-Use Change and Forestry (Mt),Industrial Processes (Mt),Energy (Mt),Electricity/Heat (Mt),Bunker Fuels (Mt),Building (Mt)
Comoros,Eastern Africa,COM,0.5500000000000114,0.0028280938174192736,0.07175395632865668,0.062240572931891246,0.0005921162865994006,0.001177658142664872,0.017217898832684826,0.0002230897936419409,0.0,0.0,0.03993867871800194,0.0,0.00022556051788694907,0.00016048788316482107,0.0,0.0005887547836326171
Comoros,Eastern Africa,COM,0.6000000000000085,0.002897636478240182,0.06958163578573867,0.06806793822469062,0.0005921162865994006,0.001177658142664872,0.017234111543450066,0.000245398773006135,0.0,0.0,0.03993867871800194,0.0,0.00024811656967564395,0.00016048788316482107,0.0,0.0005887547836326171
Comoros,Eastern Africa,COM,0.6500000000000057,0.0029688982574545366,0.07525763377147876,0.07231590421903925,0.0005921162865994006,0.0018506056527590844,0.017282749675745786,0.00031232571109871725,0.0,0.0,0.03993867871800194,0.0,0.0003157847250417287,0.00016048788316482107,0.0,0.0005887547836326171
Comoros,Eastern Africa,COM,0.7000000000000028,0.003041979997202735,0.07590102161884486,0.07511205300594367,0.0005921162865994006,0.0015141318977119783,0.017250324254215306,0.00026770775237032913,0.0,0.0,0.03993867871800194,0.0,0.0002706726214643389,0.00016048788316482107,0.0,0.0005887547836326171
Comoros,Eastern Africa,COM,0.75,0.0031169105095248907,0.06142479505310736,0.07504201987722886,0.0005921162865994006,0.0016823687752355314,0.017282749675745786,0.00031232571109871725,0.0,0.0,0.03993867871800194,0.0,0.0003157847250417287,0.00016048788316482107,0.0,0.0008831321754489255
Comoros,Eastern Africa,COM,0.8000000000000114,0.003193819448601515,0.06316396865941275,0.08017362126083989,0.0005921162865994006,0.002018842530282638,0.017331387808041505,0.0003792526491912995,0.0,0.0,0.03993867871800194,0.0,0.00038345288040781344,0.00016048788316482107,0.0,0.0008831321754489255
Comoros,Eastern Africa,COM,0.8500000000000085,0.0032679240157737466,0.06606782625083209,0.08586396521484943,0.0005921162865994006,0.002355316285329744,0.017428664072632948,0.0005131065253764642,0.0,0.0,0.03993867871800194,0.0,0.0005187891911399829,0.0002567806130637137,0.0,0.0011775095672652341
Comoros,Eastern Africa,COM,0.9000000000000057,0.003338268611711151,0.07198243500516228,0.08993989330605084,0.0005921162865994006,0.0026917900403768506,0.017461089494163428,0.0005577244841048522,0.0,0.0,0.03993867871800194,0.0,0.0005639012947173727,0.00028887818969667786,0.000676132521974307,0.0011775095672652341
Comoros,Eastern Africa,COM,0.9500000000000028,0.00340872845580901,0.07094186914808355,0.09165022410601187,0.0005921162865994006,0.0030282637954239565,0.017509727626459148,0.0006246514221974345,0.0,0.0,0.03993867871800194,0.0,0.0006315694500834574,0.00032097576632964214,0.000676132521974307,0.0011775095672652341
Comoros,Eastern Africa,COM,1.0,0.00348162291729647,0.07138717459519757,0.09081774334989767,0.0005921162865994006,0.0030282637954239565,0.017509727626459148,0.0006246514221974345,0.0,0.0,0.03993867871800194,0.0,0.0006315694500834574,0.00032097576632964214,0.000676132521974307,0.0011775095672652341
Cote d'Ivoire,Western Africa,CIV,0.0,0.08028253605152139,0.044394774677470175,0.0847303420052616,0.1352255018185529,0.0215343203230148,0.12472438391699092,0.014366982710540994,0.1566820276497696,0.012274959083469723,0.13570527458839685,0.0,0.014526097351919521,0.007607125662012518,0.04462474645030426,0.016779511333529583
Cote d'Ivoire,Western Africa,CIV,0.05000000000001137,0.08242326102795003,0.04378684915239983,0.0822572590860372,0.1352255018185529,0.021029609690444144,0.06948767833981842,0.014366982710540994,0.14631336405529954,0.011947626841243864,0.0812826368151259,0.0,0.014526097351919521,0.00792810142834216,0.04192021636240703,0.015307624374448043
Cote d'Ivoire,Western Africa,CIV,0.10000000000000853,0.08452860001711245,0.04612584261010798,0.07877478563772775,0.1352255018185529,0.02355316285329744,0.07003891050583658,0.015147796988287787,0.12211981566820278,0.011129296235679216,0.0812826368151259,0.0,0.015315559164523842,0.008441662654469587,0.04056795131845842,0.0173682661171622
Cote d'Ivoire,Western Africa,CIV,0.15000000000000568,0.08660572721699694,0.053831805244978784,0.0740448090227029,0.1352255018185529,0.017328398384925975,0.06755836575875487,0.01173452314556609,0.10138248847926268,0.00851063829787234,0.08129860589897957,0.0,0.011864483240853521,0.007029369282619162,0.038539553752535496,0.015602001766264351
Cote d'Ivoire,Western Africa,CIV,0.20000000000000284,0.08866315658545709,0.05862935084699223,0.0770903366462048,0.1352255018185529,0.019010767160161503,0.06783398184176395,0.012091466815393196,0.0956221198156682,0.008837970540098201,0.08129860589897957,0.0,0.01222538006947264,0.007478735355480661,0.038539553752535496,0.017073888725345893
Cote d'Ivoire,Western Africa,CIV,0.25,0.09070550765292446,0.05859540833850913,0.07873337474422681,0.1352255018185529,0.020524899057873483,0.06848249027237355,0.013006134969325154,0.056451612903225805,0.0062193126022913265,0.08129860589897957,0.0,0.013150178192809132,0.010046541486117798,0.043272481406355645,0.017073888725345893
Cote d'Ivoire,Western Africa,CIV,0.30000000000001137,0.09274079977056397,0.060442995330118744,0.08209405144694532,0.1352255018185529,0.02136608344549125,0.06819066147859923,0.012604573340769662,0.09907834101382489,0.00867430441898527,0.0812826368151259,0.0,0.012744169260612623,0.007510832932113624,0.029749830966869506,0.017957020900794818
Cote d'Ivoire,Western Africa,CIV,0.3500000000000085,0.09477513628887306,0.06792402552071353,0.08362564552275162,0.1352255018185529,0.0215343203230148,0.06812581063553827,0.012515337423312884,0.10253456221198157,0.006710310965630115,0.08129860589897957,0.0,0.012653945053457844,0.007863906275076231,0.03313049357674104,0.014718869590815425
Cote d'Ivoire,Western Africa,CIV,0.4000000000000057,0.09682438783994762,0.07968282498938661,0.08800454301861052,0.1352255018185529,0.026076716016150737,0.06945525291828794,0.014322364751812606,0.0783410138248848,0.00916530278232406,0.08129860589897957,0.0,0.01448098524834213,0.009115711763761835,0.025693035835023664,0.021195172210774212
Cote d'Ivoire,Western Africa,CIV,0.45000000000000284,0.0989051597629065,0.07742640808216719,0.09010340543700669,0.1352255018185529,0.025908479138627184,0.06874189364461739,0.013340769659788067,0.021889400921658985,0.01734860883797054,0.08129860589897957,0.0,0.013488518969639556,0.00808858931150698,0.014874915483434753,0.017073888725345893
Cote d'Ivoire,Western Africa,CIV,0.5,0.10102899127981518,0.07820556596346569,0.09614147909967843,0.1352255018185529,0.024730820995962313,0.0692769130998703,0.014054656999442276,0.02304147465437788,0.015875613747954175,0.08131457498283323,0.0,0.014210312626877792,0.009340394800192586,0.01555104800540906,0.018840153076243746
Cote d'Ivoire,Western Africa,CIV,0.5500000000000114,0.10315566558468173,0.08061295104274424,0.09027148494592221,0.1352255018185529,0.026413189771197845,0.06890402075226978,0.013541550474065814,0.02304147465437788,0.014893617021276598,0.08131457498283323,0.0,0.01369152343573781,0.008987321457229977,0.014874915483434753,0.013246982631733883
Cote d'Ivoire,Western Africa,CIV,0.6000000000000085,0.10530599457448157,0.07795834291660375,0.09327864659456298,0.1352255018185529,0.03953566621803498,0.07201686121919584,0.017824874511991076,0.03225806451612904,0.016366612111292964,0.08131457498283323,0.0,0.01802228537916723,0.011683517894398972,0.016227180527383367,0.017073888725345893
Cote d'Ivoire,Western Africa,CIV,0.6500000000000057,0.10750798355220513,0.09081343474882035,0.10295935642599627,0.1352255018185529,0.04290040376850605,0.0730869001297017,0.019274958170663693,0.034562211981566816,0.021112929623567922,0.08133054406668688,0.0,0.0194884287454324,0.01158722516450008,0.01555104800540906,0.023550191345304682
Cote d'Ivoire,Western Africa,CIV,0.7000000000000028,0.1100352172447513,0.10200787668838648,0.1167409626814771,0.1352255018185529,0.045255720053835796,0.07391374837872894,0.02041271611823759,0.034562211981566816,0.021767594108019643,0.08134651315054053,0.0,0.020638787386655838,0.012614347616754935,0.021636240703177823,0.022961436561672065
Cote d'Ivoire,Western Africa,CIV,0.75,0.11292211643604247,0.09276538228890037,0.12665582675630904,0.1352255018185529,0.05316285329744279,0.07490272373540857,0.021773563859453435,0.04032258064516129,0.023567921440261867,0.08134651315054053,0.0,0.022014706545766233,0.012710640346653828,0.04259634888438134,0.022372681778039447
Cote d'Ivoire,Western Africa,CIV,0.8000000000000114,0.11588438312226418,0.09568443801844648,0.13012185764396372,0.1352255018185529,0.06443472409152085,0.07457846952010377,0.02128276631344116,0.0391705069124424,0.013093289689034372,0.08134651315054053,0.0,0.021518473406414943,0.011394639704702295,0.05273833671399594,0.02590521047983515
Cote d'Ivoire,Western Africa,CIV,0.8500000000000085,0.11893074735157087,0.10146682297107389,0.13445690831140988,0.1352255018185529,0.05989232839838491,0.07615110246433204,0.02344673731176799,0.041474654377880185,0.025531914893617023,0.08134651315054053,0.0,0.023706410429918348,0.012550152463489006,0.05070993914807302,0.030320871357079778
Cote d'Ivoire,Western Africa,CIV,0.9000000000000057,0.12203270921428348,0.11069715886005857,0.1412942731170223,0.1352255018185529,0.06662180349932705,0.07555123216601817,0.022621305075292805,0.024193548387096774,0.020621931260229133,0.08136248223439421,0.0,0.022871836513736636,0.011458834857968222,0.050033806626098715,0.03208713570797763
Cote d'Ivoire,Western Africa,CIV,0.9500000000000028,0.1251711231097465,0.11045652167305156,0.15010657215239206,0.1352255018185529,0.07116419919246297,0.07660505836575876,0.024071388733965422,0.02534562211981567,0.021603927986906715,0.08136248223439421,0.0,0.024337979880001807,0.012293371850425292,0.05544286680189317,0.033559022667059166
Cote d'Ivoire,Western Africa,CIV,1.0,0.12836080322858504,0.11340901330647653,0.15094027087596218,0.1352255018185529,0.06981830417227455,0.07668612191958496,0.024182933630786396,0.026497695852534562,0.020785597381342065,0.08134651315054053,0.0,0.024473316190733976,0.012999518536350504,0.03177822853279243,0.03208713570797763
Democratic Republic of Congo,Middle Africa,COD,0.0,0.23306628765900514,0.014294862117424867,0.00037848338692390154,0.98474271707466,0.013122476446837146,0.6154831387808043,0.0035248187395426657,0.0,0.0006546644844517185,0.6268504175915427,0.0030674846625766876,0.003428519871881626,0.0,0.016227180527383367,0.0005887547836326171
Democratic Republic of Congo,Middle Africa,COD,0.05000000000001137,0.24022291030282733,0.001924590891451858,0.0,0.98474271707466,0.010767160161507403,0.6153696498054475,0.0033909648633575016,0.0,0.0009819967266775779,0.6268344485076891,0.0035056967572304996,0.0032255154057833717,3.209757663296421e-05,0.016903313049357674,0.0
Democratic Republic of Congo,Middle Africa,COD,0.10000000000000853,0.24769201872970847,0.002962623725509467,0.0001796501997466636,0.98474271707466,0.011440107671601613,0.6154993514915695,0.0035694366982710543,0.0,0.0011456628477905075,0.6268344485076891,0.0048203330411919374,0.003360851716515541,3.209757663296421e-05,0.02231237322515213,0.0
Democratic Republic of Congo,Middle Africa,COD,0.15000000000000568,0.25510424258539194,0.00291398968350384,0.0007685374646789443,0.98474271707466,0.013627187079407804,0.6160667963683528,0.004350250976017847,0.0,0.0016366612111292965,0.6268344485076891,0.005696757230499562,0.004105201425542474,3.209757663296421e-05,0.02434077079107505,0.00029437739181630853
Democratic Republic of Congo,Middle Africa,COD,0.20000000000000284,0.2628353196849995,0.003921119636703707,0.0016348168176946315,0.98474271707466,0.014804845222072677,0.6159695201037614,0.004216397099832682,0.0,0.001800327332242226,0.6268344485076891,0.007011393514460999,0.003902196959444219,3.209757663296421e-05,0.027721433400946585,0.0
Djibouti,Eastern Africa,DJI,0.0,0.0031736558225286663,0.03203818177581125,0.009822907531910745,0.009552809423803661,0.001009421265141319,0.017477302204928668,0.0007138873396542109,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.000721793657238237,0.000449366072861499,0.03177822853279243,0.003532528701795702
Djibouti,Eastern Africa,DJI,0.05000000000001137,0.0032862964933528653,0.032286924636485866,0.009972413037123646,0.009552809423803661,0.001009421265141319,0.017493514915693908,0.000736196319018405,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0007443497090269319,0.000449366072861499,0.03110209601081812,0.003532528701795702
Djibouti,Eastern Africa,DJI,0.10000000000000853,0.0033998111293938446,0.032352783235035154,0.01001199697944071,0.009552809423803661,0.0008411843876177656,0.017525940337224388,0.0007808142777467931,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0007894618126043218,0.0005456588027603916,0.0290736984448952,0.003532528701795702
Djibouti,Eastern Africa,DJI,0.15000000000000568,0.0034827994089344427,0.033482004897853315,0.01069070934424632,0.009552809423803661,0.0008411843876177656,0.017542153047989627,0.0008031232571109871,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0008120178643930166,0.00060985395602632,0.029749830966869506,0.003532528701795702
Djibouti,Eastern Africa,DJI,0.20000000000000284,0.0035402410129076302,0.03563659427962345,0.011985713241742179,0.009552809423803661,0.0008411843876177656,0.017525940337224388,0.0007808142777467931,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0007894618126043218,0.0005456588027603916,0.0290736984448952,0.003532528701795702
Djibouti,Eastern Africa,DJI,0.25,0.0036002084723974464,0.03761184563149783,0.01317292701939004,0.009552809423803661,0.001009421265141319,0.017574578469520107,0.0008477412158393754,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0008571299679704065,0.0006740491092922483,0.025693035835023664,0.0032381513099793936
Djibouti,Eastern Africa,DJI,0.30000000000001137,0.003677453551942062,0.04039462472250733,0.014845500828217869,0.009552809423803661,0.001009421265141319,0.017574578469520107,0.0008477412158393754,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0008571299679704065,0.0006740491092922483,0.02231237322515213,0.0032381513099793936
Djibouti,Eastern Africa,DJI,0.3500000000000085,0.003765085371947639,0.044052816569618104,0.017044236577998632,0.009552809423803661,0.001177658142664872,0.017639429312581067,0.0009369771332961518,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0009473541751251861,0.000770341839191141,0.021636240703177823,0.0032381513099793936
Djibouti,Eastern Africa,DJI,0.4000000000000057,0.0038500328702159633,0.05173344897427766,0.021660637727759918,0.009552809423803661,0.001177658142664872,0.017639429312581067,0.0009369771332961518,0.0,0.0006546644844517185,0.03984286421487999,0.0035056967572304996,0.0009473541751251861,0.0008345369924570695,0.02028397565922921,0.0029437739181630853
Djibouti,Eastern Africa,DJI,0.45000000000000284,0.003937511026007601,0.05338548658865631,0.0226535856961902,0.009552809423803661,0.001009421265141319,0.017639429312581067,0.0009369771332961518,0.0,0.0006546644844517185,0.03984286421487999,0.0,0.0009473541751251861,0.0008024394158241052,0.02231237322515213,0.0032381513099793936
Djibouti,Eastern Africa,DJI,0.5,0.00402440813899028,0.05660597205771644,0.02458924047549449,0.009552809423803661,0.001345895020188425,0.017720492866407266,0.0010485220301171222,0.0,0.0006546644844517185,0.03984286421487999,0.0,0.0010601344340686607,0.000930829722355962,0.02231237322515213,0.0032381513099793936
Djibouti,Eastern Africa,DJI,0.5500000000000114,0.004108981080737127,0.06141415635641862,0.027479172756503946,0.009552809423803661,0.001177658142664872,0.017639429312581067,0.0009369771332961518,0.0,0.0006546644844517185,0.03984286421487999,0.0,0.0009473541751251861,0.0008345369924570695,0.021636240703177823,0.0032381513099793936
Djibouti,Eastern Africa,DJI,0.6000000000000085,0.0041929489696415885,0.06626388223266727,0.030394073370359542,0.009552809423803661,0.001009421265141319,0.017671854734111547,0.00098159509202454,0.0,0.0006546644844517185,0.03984286421487999,0.0,0.000992466278702576,0.0008024394158241052,0.025693035835023664,0.00412128348542832
Djibouti,Eastern Africa,DJI,0.6500000000000057,0.004276772798345482,0.1009024654419669,0.05121340007794991,0.009552809423803661,0.0015141318977119783,0.017785343709468226,0.0011377579475738988,0.0,0.0004909983633387889,0.03984286421487999,0.0026292725679228747,0.0010150223304912708,0.000930829722355962,0.023664638269100743,0.0023550191345304682
Djibouti,Eastern Africa,DJI,0.7000000000000028,0.004360010782233732,0.1078383890784153,0.055382198187664426,0.009552809423803661,0.0018506056527590844,0.017525940337224388,0.0007808142777467931,0.003456221198156682,0.0004909983633387889,0.03984286421487999,0.0030674846625766876,0.0006541255018721523,0.0002567806130637137,0.023664638269100743,0.0023550191345304682
Djibouti,Eastern Africa,DJI,0.75,0.0044424708410389134,0.11646079944232963,0.06056464971255967,0.009552809423803661,0.0016823687752355314,0.017607003891050587,0.0008923591745677636,0.003456221198156682,0.0004909983633387889,0.03984286421487999,0.0021910604732690623,0.0007669057608156269,0.000449366072861499,0.023664638269100743,0.0023550191345304682
Djibouti,Eastern Africa,DJI,0.8000000000000114,0.004524114558707543,0.12337240605777518,0.06471883221280325,0.009552809423803661,0.0021870794078061914,0.017525940337224388,0.0007808142777467931,0.00576036866359447,0.0003273322422258593,0.03984286421487999,0.0021910604732690623,0.0006766815536608471,0.0002246830364307495,0.021636240703177823,0.00206064174271416
Djibouti,Eastern Africa,DJI,0.8500000000000085,0.0046056142161756035,0.1289445500996491,0.06806793822469062,0.009552809423803661,0.0021870794078061914,0.017525940337224388,0.0007808142777467931,0.006912442396313364,0.0003273322422258593,0.03984286421487999,0.0026292725679228747,0.0006541255018721523,0.00012839030653185685,0.021636240703177823,0.00206064174271416
Djibouti,Eastern Africa,DJI,0.9000000000000057,0.004687080259596865,0.13401616879254846,0.07111620627496831,0.009552809423803661,0.0021870794078061914,0.017542153047989627,0.0008031232571109871,0.00576036866359447,0.0003273322422258593,0.03984286421487999,0.0039439088518843125,0.0006315694500834574,0.00016048788316482107,0.021636240703177823,0.00206064174271416
Djibouti,Eastern Africa,DJI,0.9500000000000028,0.004767734763888261,0.14010555613533637,0.0747761984799766,0.009552809423803661,0.0021870794078061914,0.017574578469520107,0.0008477412158393754,0.00576036866359447,0.0003273322422258593,0.03984286421487999,0.0043821209465381246,0.0006315694500834574,0.00016048788316482107,0.021636240703177823,0.0023550191345304682
Djibouti,Eastern Africa,DJI,1.0,0.004845344795940983,0.14223126905466568,0.07605384634122575,0.009552809423803661,0.0021870794078061914,0.017574578469520107,0.0008477412158393754,0.00576036866359447,0.0003273322422258593,0.03984286421487999,0.0039439088518843125,0.0006315694500834574,0.00016048788316482107,0.021636240703177823,0.0023550191345304682
Equatorial Guinea,Middle Africa,GNQ,0.0,0.002899672529074878,0.07176560823455386,0.21915649663840978,0.011589941414082877,0.0028600269179004036,0.0262970168612192,0.004305633017289459,0.0,0.0016366612111292965,0.0459590233308315,0.0,0.004353317995218118,0.00012839030653185685,0.002704530087897228,0.0014718869590815426
Equatorial Guinea,Middle Africa,GNQ,0.05000000000001137,0.0030643477443442757,0.09731671805326034,0.3562311215044333,0.011589941414082877,0.003364737550471063,0.027772373540856033,0.006335750139431121,0.0,0.0014729950900163667,0.0459590233308315,0.0,0.006405918707989355,0.00019258545979778524,0.002704530087897228,0.0014718869590815426
Equatorial Guinea,Middle Africa,GNQ,0.10000000000000853,0.0032316736673041265,0.1157789096450424,0.41423743057585494,0.011589941414082877,0.004710632570659487,0.027204928664072637,0.0055549358616843285,0.0,0.0044189852700491005,0.0459590233308315,0.0,0.005616456895385032,0.00019258545979778524,0.002704530087897228,0.0014718869590815426
Equatorial Guinea,Middle Africa,GNQ,0.15000000000000568,0.0034024618370842976,0.15380819747042188,0.4610856352918249,0.011589941414082877,0.005551816958277254,0.027626459143968874,0.006134969325153374,0.0,0.004909983633387889,0.0459590233308315,0.0,0.0062029142418910995,0.0002246830364307495,0.006085192697768763,0.001766264350897851
Eritrea,Eastern Africa,ERI,0.0,0.011101034153437002,0.009359013458457913,0.06468503361590176,0.04919520478194793,0.00319650067294751,0.018612191958495464,0.0012939208031232572,0.0,0.0006546644844517185,0.040545503904441,0.0008764241893076249,0.0012856949519556098,0.000898732145722998,0.002028397565922921,0.0026493965263467765
Eritrea,Eastern Africa,ERI,0.05000000000001137,0.011432598309057861,0.009885882246852214,0.06468503361590176,0.04919520478194793,0.004037685060565275,0.018741893644617383,0.0014277746793084215,0.0,0.0006546644844517185,0.04057744207214831,0.0008764241893076249,0.0013984752108990844,0.000930829722355962,0.004056795131845842,0.0026493965263467765
Eritrea,Eastern Africa,ERI,0.10000000000000853,0.011843155474656896,0.008908135360697414,0.06468503361590176,0.04919520478194793,0.004374158815612382,0.018725680933852143,0.0014054656999442279,0.0,0.0006546644844517185,0.04057744207214831,0.0008764241893076249,0.0013759191591103893,0.0008345369924570695,0.002028397565922921,0.0026493965263467765
Eritrea,Eastern Africa,ERI,0.15000000000000568,0.012352004915103547,0.011019663351108402,0.06468503361590176,0.04919520478194793,0.004374158815612382,0.018741893644617383,0.0014054656999442279,0.0,0.0006546644844517185,0.04057744207214831,0.0008764241893076249,0.0013984752108990844,0.0008666345690900337,0.002704530087897228,0.0023550191345304682
Eritrea,Eastern Africa,ERI,0.20000000000000284,0.012879025148848523,0.014737634541517768,0.06468503361590176,0.04919520478194793,0.0042059219380888285,0.018758106355382623,0.0014500836586726158,0.0,0.0006546644844517185,0.04057744207214831,0.0008764241893076249,0.001443587314476474,0.0009950248756218905,0.002704530087897228,0.0026493965263467765
Eritrea,Eastern Africa,ERI,0.25,0.01320840439142743,0.014055238139626308,0.06468503361590176,0.04919520478194793,0.0028600269179004036,0.018579766536964984,0.0012046848856664808,0.0,0.0004909983633387889,0.04057744207214831,0.0008764241893076249,0.001172914693012135,0.0008666345690900337,0.002028397565922921,0.0023550191345304682
Eritrea,Eastern Africa,ERI,0.30000000000001137,0.013440634236749897,0.015708288963213413,0.06468503361590176,0.04919520478194793,0.0025235531628532972,0.018482490272373545,0.0010708310094813163,0.0,0.0004909983633387889,0.04057744207214831,0.0008764241893076249,0.0010375783822799657,0.0008024394158241052,0.0033806626098715348,0.0023550191345304682
Eritrea,Eastern Africa,ERI,0.3500000000000085,0.013661886694789075,0.017222023520638566,0.06468503361590176,0.04919520478194793,0.0021870794078061914,0.018466277561608305,0.0010485220301171222,0.0,0.0003273322422258593,0.04057744207214831,0.0008764241893076249,0.0010150223304912708,0.0008345369924570695,0.005409060175794456,0.0023550191345304682
Eritrea,Eastern Africa,ERI,0.4000000000000057,0.014044179249036648,0.01766631575854414,0.06468503361590176,0.04919520478194793,0.0018506056527590844,0.018352788586251625,0.0008923591745677636,0.0,0.0003273322422258593,0.04057744207214831,0.0008764241893076249,0.0008571299679704065,0.0007382442625581769,0.002704530087897228,0.001766264350897851
Eritrea,Eastern Africa,ERI,0.45000000000000284,0.014419259189242445,0.02490468234371501,0.06468503361590176,0.04919520478194793,0.0018506056527590844,0.018385214007782105,0.0009369771332961518,0.0,0.0004909983633387889,0.04057744207214831,0.0008764241893076249,0.0009022420715477963,0.0008024394158241052,0.0033806626098715348,0.001766264350897851
Eritrea,Eastern Africa,ERI,0.5,0.01472581449404468,0.01998605824129172,0.06468503361590176,0.04919520478194793,0.0021870794078061914,0.018433852140077825,0.001003904071388734,0.0,0.0003273322422258593,0.04057744207214831,0.0008764241893076249,0.000992466278702576,0.0008666345690900337,0.002704530087897228,0.001766264350897851
Eritrea,Eastern Africa,ERI,0.5500000000000114,0.015013180980131246,0.027018743357147122,0.06468503361590176,0.04919520478194793,0.003869448183041722,0.018466277561608305,0.001226993865030675,0.0,0.0003273322422258593,0.040449689401319044,0.0026292725679228747,0.0010826904858573555,0.0007061466859252126,0.004056795131845842,0.001766264350897851
Eritrea,Eastern Africa,ERI,0.6000000000000085,0.015229396133157226,0.029552272982877777,0.06468503361590176,0.04919520478194793,0.003364737550471063,0.018514915693904024,0.0012939208031232572,0.0,0.0003273322422258593,0.040449689401319044,0.0039439088518843125,0.0011052465376460506,0.0008024394158241052,0.0033806626098715348,0.001766264350897851
Eritrea,Eastern Africa,ERI,0.6500000000000057,0.015439584767792773,0.024635675298871385,0.06468503361590176,0.04919520478194793,0.0030282637954239565,0.018450064850843065,0.0012046848856664808,0.0,0.0003273322422258593,0.040449689401319044,0.0039439088518843125,0.0010150223304912708,0.0007382442625581769,0.0033806626098715348,0.001766264350897851
Eritrea,Eastern Africa,ERI,0.7000000000000028,0.015569517464691828,0.03425052408246307,0.06468503361590176,0.04919520478194793,0.0030282637954239565,0.018466277561608305,0.0012046848856664808,0.0,0.0003273322422258593,0.040449689401319044,0.0039439088518843125,0.0010150223304912708,0.000770341839191141,0.0047329276538201496,0.0014718869590815426
Eritrea,Eastern Africa,ERI,0.75,0.01564913953754582,0.02496192866399247,0.06468503361590176,0.04919520478194793,0.0030282637954239565,0.018433852140077825,0.0011600669269380924,0.0,0.0003273322422258593,0.040449689401319044,0.0035056967572304996,0.000992466278702576,0.0007382442625581769,0.002028397565922921,0.0014718869590815426
Eritrea,Eastern Africa,ERI,0.8000000000000114,0.01577053906856456,0.02760792451186113,0.06468503361590176,0.04919520478194793,0.00319650067294751,0.018547341115434504,0.0011823759063022867,0.0,0.0003273322422258593,0.040561472988294656,0.0035056967572304996,0.0010150223304912708,0.000770341839191141,0.002704530087897228,0.0014718869590815426
Eritrea,Eastern Africa,ERI,0.8500000000000085,0.015922503372137166,0.022665489993039252,0.06468503361590176,0.04919520478194793,0.0030282637954239565,0.018547341115434504,0.0011823759063022867,0.0,0.0003273322422258593,0.040561472988294656,0.0035056967572304996,0.0010150223304912708,0.0007382442625581769,0.004056795131845842,0.0014718869590815426
Eritrea,Eastern Africa,ERI,0.9000000000000057,0.01615511737799448,0.023829667373548958,0.06468503361590176,0.04919520478194793,0.0035329744279946162,0.018709468223086903,0.0014054656999442279,0.0,0.0003273322422258593,0.040561472988294656,0.0048203330411919374,0.001172914693012135,0.000898732145722998,0.0074374577417173765,0.0014718869590815426
Eritrea,Eastern Africa,ERI,0.9500000000000028,0.01641175582329987,0.02311484827698708,0.06468503361590176,0.04919520478194793,0.0035329744279946162,0.018741893644617383,0.0014500836586726158,0.0,0.0003273322422258593,0.040561472988294656,0.0048203330411919374,0.001218026796589525,0.000930829722355962,0.0067613252197430695,0.0014718869590815426
Eritrea,Eastern Africa,ERI,1.0,0.016685710304713542,0.024580455397010828,0.06468503361590176,0.04919520478194793,0.0035329744279946162,0.018758106355382623,0.00147239263803681,0.0,0.0003273322422258593,0.040561472988294656,0.0048203330411919374,0.00124058284837822,0.0009950248756218905,0.004056795131845842,0.0014718869590815426
Eswatini,Southern Africa,SWZ,0.0,0.0045588570770778835,0.07985101771798941,0.12732692682451524,0.007102035914162455,0.008411843876177657,0.018433852140077825,0.0023201338538761853,0.004608294930875576,0.005400981996726679,0.039635266124782416,0.0,0.0023458293860242705,0.0005135612261274274,0.0,0.0014718869590815426
Eswatini,Southern Africa,SWZ,0.05000000000001137,0.00461119894995096,0.06944029310115982,0.13047963558413717,0.007102035914162455,0.007234185733512785,0.018466277561608305,0.002364751812604574,0.003456221198156682,0.006382978723404256,0.039635266124782416,0.0,0.0023909414896016606,0.0005456588027603916,0.0,0.0023550191345304682
Eswatini,Southern Africa,SWZ,0.10000000000000853,0.0046564002388825455,0.06345273328382117,0.13772532397934326,0.007102035914162455,0.007402422611036338,0.018417639429312585,0.0022755158951477976,0.003456221198156682,0.005237315875613748,0.039635266124782416,0.0,0.002300717282446881,0.0007061466859252126,0.0,0.001766264350897851
Eswatini,Southern Africa,SWZ,0.15000000000000568,0.0046947586682871455,0.09955287077631074,0.14544906460099383,0.007102035914162455,0.007738896366083444,0.018287937743190662,0.0021193530395984383,0.003456221198156682,0.0039279869067103115,0.039635266124782416,0.0,0.002142824919926016,0.0006740491092922483,0.0,0.0014718869590815426
